customer_id,tenure_months,monthly_charge,total_charges,contract_type,payment_method,paperless_billing,tech_support,online_security,streaming_tv,avg_monthly_gb,num_complaints,satisfaction_score,churn
241,33,61.07092453916662,4832.6099977858175,Month-to-month,Bank transfer,Yes,No,No,No,5.025837352701535,0,4,1
242,48,101.76233783044862,4714.010775159507,Month-to-month,Credit card,Yes,No,Yes,Yes,39.402690348224866,0,1,1
243,59,109.50566039998331,4338.806396923366,Month-to-month,Credit card,Yes,No,No,No,83.9878042653229,1,1,1
244,22,105.32424691971175,2549.888598315851,Two year,Credit card,Yes,No,Yes,Yes,13.306765337133585,0,5,0
245,30,87.35465781313908,790.4293240711194,Two year,Mailed check,Yes,No,Yes,Yes,73.5939852580397,0,4,1
246,38,33.73617459686742,1167.731902095386,One year,Bank transfer,Yes,No,Yes,Yes,53.56614582921287,0,4,1
247,51,47.68699694920123,3273.5830132886804,One year,Bank transfer,No,No,No,Yes,90.06660970763872,0,4,0
248,54,24.606306368197743,2166.599403392561,Month-to-month,Mailed check,Yes,Yes,No,No,73.11896667182012,1,4,1
249,8,113.08240749901141,819.3279955945824,One year,Electronic check,No,Yes,No,No,66.0524110566053,0,2,1
250,27,86.07985296909104,2447.070274832621,Two year,Credit card,Yes,No,No,No,88.68779292983335,0,3,1
251,27,94.63628843132415,185.40967296002503,Month-to-month,Mailed check,Yes,No,No,Yes,90.82199272930845,0,2,1
252,21,51.1571739582229,3696.0873174080066,Month-to-month,Credit card,No,Yes,No,No,38.49167044353056,0,3,0
253,30,104.56535222773424,460.5483429994852,Two year,Bank transfer,No,No,Yes,Yes,92.78473118440532,0,2,1
254,28,45.96032837084785,3182.656737569383,One year,Mailed check,Yes,Yes,Yes,Yes,5.46980018628177,0,5,0
255,64,20.16437571124497,3985.750507365437,Month-to-month,Electronic check,No,No,Yes,Yes,76.25666278868462,0,3,0
256,69,57.641496252069395,749.9549848244311,Two year,Credit card,Yes,Yes,No,No,33.65309421156832,0,4,1
257,61,77.07614809590734,2641.3295842634616,Month-to-month,Bank transfer,No,No,No,Yes,48.73969455657107,0,3,1
258,48,67.87048579655226,3917.4308203614014,Month-to-month,Bank transfer,Yes,No,No,Yes,83.5749886014123,0,4,0
259,19,106.2076142576597,1377.1039283093069,One year,Electronic check,No,No,Yes,Yes,63.70387238658145,0,5,0
260,4,30.540528595616692,898.2913057079336,Month-to-month,Electronic check,Yes,Yes,Yes,Yes,45.74910245334291,0,3,1
261,35,75.38234406337256,1750.4136437405386,One year,Credit card,No,No,No,No,16.393324278323085,0,1,1
262,64,71.29793498209074,2818.025965258247,Month-to-month,Bank transfer,Yes,No,Yes,No,93.92647955104452,0,4,1
263,49,48.1392982172163,2918.870014788275,Month-to-month,Electronic check,No,Yes,No,No,33.24774765413099,0,3,0
264,17,102.22281125770105,741.2940339426664,Month-to-month,Mailed check,Yes,Yes,Yes,No,10.116152362680852,0,2,1
265,44,95.28486558822063,2342.087353602461,One year,Electronic check,Yes,No,No,No,56.414674716311744,0,3,0
266,30,93.2859187331831,1414.5827581434905,Month-to-month,Mailed check,Yes,Yes,No,Yes,40.62797912114571,2,4,1
267,46,107.6192478269556,4225.9186685182585,Two year,Bank transfer,No,Yes,No,No,59.051116043730545,0,1,1
268,6,92.27846006215212,1636.5181471137507,One year,Credit card,No,No,Yes,No,23.35299623676321,1,1,1
269,37,43.18412917147265,4209.652170215912,Month-to-month,Bank transfer,No,No,No,No,37.87288650937203,0,2,1
270,24,90.5562711649691,2199.9666017487816,Month-to-month,Bank transfer,No,No,Yes,No,97.2508373716378,0,5,0
271,46,50.77028133898438,3660.270252549621,Two year,Bank transfer,No,Yes,No,No,93.65362090373306,0,1,0
272,53,44.21746503474705,2599.295119866304,Month-to-month,Bank transfer,Yes,No,No,Yes,86.438174381506,0,5,1
273,60,27.30035928996273,3147.6168582417845,Month-to-month,Credit card,No,Yes,Yes,No,77.91208624090574,1,4,1
274,63,94.40285803476768,2037.2469032207773,Month-to-month,Electronic check,Yes,Yes,No,Yes,15.655977486800365,0,3,1
275,32,91.10009619498112,3864.213162256705,Month-to-month,Credit card,Yes,No,No,No,46.6930589943104,0,5,0
276,33,43.44994776740937,2183.427979510926,Month-to-month,Credit card,Yes,Yes,No,Yes,72.79027858776651,1,4,1
277,67,94.93790167241559,2341.562068270527,One year,Credit card,Yes,Yes,Yes,Yes,26.17675658479799,1,4,0
278,18,111.78408830935531,2636.6254743316904,Two year,Credit card,Yes,No,Yes,No,3.3074213157138987,0,4,0
279,25,30.802895749157926,4175.938180091319,Month-to-month,Electronic check,No,No,No,No,41.809889932421015,0,2,1
280,54,43.263663838677495,3330.956750147178,Two year,Bank transfer,Yes,No,No,No,42.51413964080201,0,2,0
281,58,95.02607940873155,1810.885894172174,Two year,Electronic check,No,Yes,Yes,Yes,6.510025742229331,1,5,1
282,67,47.450667350707825,3384.56620650956,Two year,Electronic check,Yes,No,Yes,Yes,32.061557913949436,0,4,0
283,46,82.46639742837168,3247.890207742029,Two year,Bank transfer,Yes,Yes,Yes,No,91.73000597874574,0,5,0
284,24,28.116422446371452,4661.994451810551,Two year,Electronic check,No,Yes,Yes,Yes,25.029680703761525,0,1,0
285,32,65.22024791035386,4222.940536524215,One year,Credit card,No,No,Yes,No,56.91598172513012,0,5,0
286,47,93.9091421992953,3272.4899263811158,Month-to-month,Credit card,Yes,No,Yes,Yes,48.788198029671484,0,3,1
287,23,88.65139430432525,1773.3848423518136,Month-to-month,Bank transfer,Yes,Yes,No,No,86.21257811243133,3,4,1
288,66,101.50721006758069,3919.9245994202206,Two year,Bank transfer,Yes,No,Yes,Yes,65.35502437478664,0,5,0
289,27,107.74521266031688,2918.5206360077245,Month-to-month,Bank transfer,No,No,No,No,15.842949480520673,0,2,1
290,2,97.31835012587582,4927.822941694418,Month-to-month,Credit card,No,Yes,No,Yes,14.28687268435571,0,3,1
291,17,87.15877429389259,1312.7800299920398,Month-to-month,Bank transfer,Yes,Yes,No,Yes,55.74872275263222,0,5,1
292,33,23.172249181603114,490.3136205613461,Two year,Electronic check,No,Yes,No,No,4.646636235579593,0,5,0
293,9,73.49666734094441,442.4698782509437,One year,Electronic check,No,No,No,Yes,39.35309459894343,1,5,1
294,43,23.76977249148528,3236.148902923234,Month-to-month,Mailed check,No,Yes,No,Yes,39.901107915149915,1,2,1
295,48,100.80678171160226,4702.375121666467,Month-to-month,Mailed check,No,Yes,No,No,19.633312120967062,0,5,0
296,39,52.07245244599576,109.46638002837543,One year,Bank transfer,No,No,Yes,No,30.10122093369565,1,1,1
297,42,76.2429374117921,3656.278130093109,Month-to-month,Mailed check,No,No,Yes,No,32.99482414009638,0,1,1
298,26,47.94453073189026,3319.6193944114325,One year,Credit card,No,No,No,Yes,1.1758599152796534,1,1,1
299,50,98.25001443802935,3688.2905418753826,Month-to-month,Credit card,Yes,Yes,No,Yes,80.58914035609554,1,5,1
300,25,108.65025266419025,1841.4864931354443,Two year,Electronic check,No,No,No,No,95.74462492146836,1,3,1
301,24,59.8642494213064,4120.43257882349,Month-to-month,Electronic check,No,No,Yes,Yes,28.926652416899856,0,2,1
302,13,106.2922393510989,319.0639639524236,One year,Mailed check,Yes,Yes,Yes,Yes,11.198555765253248,0,1,1
303,60,46.70750074563324,3801.6123930479353,One year,Mailed check,No,Yes,Yes,Yes,95.35521431850032,0,1,0
304,7,73.46609230755237,1408.6525126105298,Month-to-month,Credit card,No,No,Yes,No,74.05510211589527,0,3,1
305,57,105.8761429838704,2436.5050968045507,Month-to-month,Electronic check,No,No,No,No,89.11424282474296,1,1,1
306,36,52.588134261579036,4130.917730630381,Month-to-month,Mailed check,No,Yes,No,No,36.087615137492854,0,2,0
307,45,115.40422650780857,1429.6592724365714,Two year,Credit card,Yes,Yes,No,No,48.40622757625053,0,3,0
308,20,32.187950178138365,1007.5168070550781,Month-to-month,Electronic check,No,No,Yes,Yes,93.02397060852256,0,4,1
309,65,21.827506972350623,3438.4346082046327,One year,Credit card,Yes,No,No,No,45.95524471087463,0,2,0
310,8,110.41353525781906,2713.6349683833423,Two year,Credit card,No,No,No,No,67.20952939092464,1,2,1
311,16,26.864866614787225,2620.578956856304,Two year,Electronic check,No,No,No,Yes,70.47987948098438,1,5,1
312,14,119.18891959474917,1358.1706261357745,One year,Credit card,No,Yes,No,No,83.71138425606574,0,4,0
313,15,115.1396861979106,270.9134985181355,One year,Mailed check,No,No,No,Yes,97.51789911113345,1,4,1
314,66,33.70209100363206,2110.3187778254123,Two year,Credit card,Yes,Yes,Yes,Yes,33.48993330999507,0,3,0
315,32,73.75846256925658,622.141454292063,Two year,Mailed check,Yes,No,No,Yes,24.74508493236234,0,1,1
316,63,38.49202974671444,4539.346838181091,Two year,Bank transfer,Yes,No,No,Yes,7.770594918541985,0,4,1
317,51,62.81551730301199,302.12658501147956,One year,Bank transfer,Yes,No,Yes,Yes,85.65375235365896,0,3,0
318,25,26.14251292598327,2215.089185503469,Month-to-month,Bank transfer,Yes,No,Yes,No,29.267987190062904,0,4,1
319,58,42.39245877965895,356.0033601340566,Month-to-month,Credit card,No,Yes,Yes,Yes,4.9612795347709016,0,2,1
320,63,56.32727963988995,568.164985367355,Month-to-month,Bank transfer,Yes,Yes,Yes,No,86.52704728191466,0,4,1
321,62,63.864750024605485,3328.4466679179077,Two year,Bank transfer,Yes,Yes,No,No,50.990942784244076,0,1,0
322,22,117.74962582088932,3270.8451787730633,Two year,Credit card,No,No,Yes,Yes,83.83132045496478,1,3,1
323,58,100.78656456839812,261.9557549092549,Month-to-month,Electronic check,Yes,No,Yes,Yes,55.448195976558004,0,1,1
324,58,93.74099443119462,105.54422809226396,Month-to-month,Credit card,No,Yes,Yes,No,31.372974876466706,0,5,0
325,49,73.70413147419742,486.2085784896416,Month-to-month,Mailed check,Yes,No,Yes,Yes,12.97815917218248,0,1,1
326,52,103.99977606043434,3838.6945987885165,Month-to-month,Credit card,No,Yes,No,No,43.71615127704478,0,1,1
327,42,53.93228356557111,2964.424716482385,One year,Electronic check,Yes,No,No,Yes,2.65490425934809,1,3,0
328,70,90.8899112773316,286.7794014236089,Month-to-month,Bank transfer,No,No,Yes,Yes,60.24594428426964,0,2,0
329,15,119.37839753781721,2491.6753777768536,Month-to-month,Credit card,Yes,No,No,Yes,42.76646367129804,0,4,1
330,54,51.462890893519884,3588.943849566812,Month-to-month,Bank transfer,Yes,Yes,Yes,No,14.15236341415368,0,4,0
331,60,87.40175348839674,4357.8618335439505,Month-to-month,Mailed check,No,No,No,Yes,53.02344908128537,0,3,1
332,8,104.43148641523824,4676.778804229151,Two year,Electronic check,No,Yes,No,Yes,80.0910697160822,0,3,0
333,53,111.58075833506723,1704.4587584749265,Month-to-month,Bank transfer,No,Yes,No,No,97.48002861802317,1,2,1
334,60,91.79326909401018,765.5788992250019,Two year,Bank transfer,Yes,No,No,No,52.73584980841481,0,2,1
335,5,48.360792341713626,1260.9370115840927,Month-to-month,Bank transfer,No,No,No,No,12.955096104324026,2,5,1
336,68,52.62821515689465,3903.2403109970965,Month-to-month,Bank transfer,Yes,Yes,No,Yes,81.07061857445024,2,4,1
337,6,22.075803212396423,4860.272653707322,One year,Credit card,No,No,Yes,No,69.57885889819705,0,4,0
338,47,96.08859776715097,2385.3287250658645,One year,Electronic check,Yes,No,No,No,95.39712475543416,0,5,0
339,55,24.27396060619514,1596.2307463841698,One year,Electronic check,No,No,No,No,53.52129977839966,0,3,0
340,40,106.46523546027457,2203.033851604169,Month-to-month,Bank transfer,No,No,No,Yes,35.71039151183479,0,4,1
341,52,31.86606144745388,1593.584408761149,Month-to-month,Electronic check,Yes,Yes,No,Yes,96.28401204632584,1,1,1
342,16,37.187651213592424,1356.788863715056,One year,Bank transfer,No,Yes,No,Yes,53.84445814362068,1,3,0
343,13,67.65264708322374,3009.37868679518,Month-to-month,Mailed check,No,No,No,No,1.5905676308233363,0,3,1
344,30,93.78804151687423,177.10630383036755,Month-to-month,Mailed check,No,Yes,Yes,Yes,47.366901268370086,1,2,1
345,19,33.90022051990777,1371.806018458442,One year,Mailed check,Yes,No,Yes,Yes,0.23780309323867543,0,5,0
346,17,64.00710750664985,3340.7721814404463,Month-to-month,Electronic check,Yes,Yes,Yes,No,73.77078133229583,1,3,1
347,63,68.28512744101047,257.10721190334465,Month-to-month,Bank transfer,No,No,Yes,Yes,56.594511355867326,0,2,1
348,19,41.22856416685913,507.68890089378147,Month-to-month,Credit card,No,No,Yes,Yes,10.98011119903971,0,1,1
349,58,31.555837668063173,1537.6411094503455,Two year,Credit card,Yes,No,Yes,No,81.30113072469655,1,1,1
350,55,103.64209229856395,4401.243513184026,Month-to-month,Mailed check,Yes,No,Yes,No,53.64372372142464,0,4,1
351,62,70.24656497627655,3847.9421848099514,Two year,Mailed check,No,Yes,No,No,11.406037768283085,0,5,0
352,23,21.4381235984153,208.56748413959326,Month-to-month,Electronic check,Yes,Yes,Yes,No,16.001087525882863,0,5,0
353,9,100.29813013091038,2558.3928017736102,One year,Credit card,No,No,Yes,No,82.21038518708447,0,2,0
354,12,118.07938054145848,1445.968720538342,Month-to-month,Electronic check,No,No,No,No,35.54868754651839,0,4,1
355,1,80.59261954142474,3278.3637294041087,Month-to-month,Mailed check,Yes,No,No,No,82.1096075848823,2,5,1
356,58,70.37083870840706,3635.6140247079597,Two year,Bank transfer,Yes,No,Yes,No,6.950335793779239,0,4,1
357,1,107.84158630449616,4328.026627933485,Two year,Bank transfer,Yes,No,Yes,Yes,24.385906229410402,1,2,1
358,34,115.25167896845986,2429.53956180967,One year,Bank transfer,Yes,No,Yes,Yes,76.4582595725264,0,4,0
359,48,95.45369159024605,4972.805433873364,Two year,Mailed check,Yes,Yes,Yes,Yes,64.17021209200333,0,3,1
360,1,64.54529297342879,4901.9319257068355,Month-to-month,Electronic check,Yes,No,Yes,Yes,30.682451899325404,1,3,1
361,16,79.22213993314405,4422.616949908062,Month-to-month,Bank transfer,Yes,Yes,No,Yes,93.60264368996432,2,3,1
362,61,90.09353650179992,2916.8605262745473,Month-to-month,Credit card,Yes,Yes,No,No,21.106623544988366,1,3,1
363,64,39.427357100180146,2050.231543768694,Two year,Credit card,No,No,No,No,84.977956942763,0,1,0
364,63,64.7201032216438,1885.4929196849462,Month-to-month,Mailed check,No,No,Yes,No,69.57438715617076,0,1,1
365,69,102.9821264717285,159.41127542994965,Two year,Credit card,Yes,Yes,Yes,Yes,12.1117075461602,0,5,0
366,22,85.4725348498443,1320.9550364875959,Month-to-month,Credit card,No,No,Yes,Yes,55.51156275905007,0,1,1
367,67,61.12040672118541,3622.1603512509064,One year,Mailed check,No,Yes,Yes,No,92.99075807319564,0,4,0
368,26,86.33625340146814,3057.797289476026,Month-to-month,Electronic check,No,Yes,No,No,61.88960488919507,0,4,1
369,16,31.822241207245987,4590.468726920914,Month-to-month,Bank transfer,No,Yes,No,Yes,52.88073983744251,0,1,0
370,51,60.149761056487634,345.1091078911336,One year,Mailed check,No,No,Yes,Yes,36.63231906861415,1,4,1
371,57,99.31285379630563,860.85535556892,Month-to-month,Credit card,Yes,Yes,No,No,78.87881406902152,1,5,0
372,29,42.0508787136648,3967.2945678254378,Two year,Bank transfer,Yes,Yes,No,Yes,91.30592138836417,0,2,0
373,69,38.59615075574177,1856.6873928571356,One year,Bank transfer,Yes,Yes,Yes,Yes,75.33167881431552,0,1,1
374,47,115.08186599164314,679.8921352176018,One year,Bank transfer,Yes,Yes,Yes,No,72.52493595439311,0,3,0
375,62,40.989762958623075,4982.6074749904365,Two year,Mailed check,Yes,Yes,Yes,No,19.249036909828366,0,4,0
376,69,46.09185796501681,3957.5264830798783,One year,Bank transfer,Yes,Yes,No,Yes,83.39863419310556,0,4,1
377,16,116.96159389043379,2102.831080114801,One year,Electronic check,No,Yes,Yes,No,4.069585510106554,0,2,1
378,48,93.47085702650257,4134.402637036088,Month-to-month,Credit card,Yes,No,Yes,No,75.73614765359696,0,5,1
379,39,89.95965330235282,3434.9589635838515,Month-to-month,Mailed check,No,Yes,No,Yes,21.087003444822127,0,4,0
380,33,105.29263838545813,3970.876321892183,One year,Mailed check,Yes,No,Yes,Yes,48.72612699844892,1,3,0
381,23,31.582308223679426,4094.511250071684,Two year,Bank transfer,No,Yes,Yes,No,69.5233947031428,0,2,0
382,10,90.59562365800072,515.1705481225578,Month-to-month,Credit card,No,Yes,No,Yes,75.90784130720176,0,4,1
383,69,70.36886093282389,3152.5671496716686,Month-to-month,Bank transfer,Yes,No,No,No,88.80839411941426,1,3,1
384,34,102.915064028414,133.2492095864552,One year,Bank transfer,Yes,No,Yes,No,28.25921442948586,0,4,0
385,52,70.81417186651943,312.935606875736,Month-to-month,Mailed check,Yes,No,Yes,Yes,22.43202430285731,0,3,1
386,10,82.0241354268912,4529.50204437362,One year,Electronic check,Yes,Yes,No,No,99.62462073748145,0,2,0
387,19,67.77421263995359,2685.062234648347,One year,Credit card,No,No,No,Yes,20.75581687824887,1,5,0
388,58,67.81589235558441,3705.9197307557715,Month-to-month,Credit card,Yes,No,No,Yes,66.54807467263535,0,1,1
389,1,96.79699780618316,4208.654853171415,Two year,Credit card,Yes,No,Yes,Yes,95.27446914155402,1,1,1
390,69,82.85664006472831,4752.975161066467,Month-to-month,Credit card,No,No,No,Yes,89.65559869797856,1,5,1
391,4,83.32632016094104,4359.8289548217,One year,Electronic check,No,Yes,Yes,No,44.326343742725186,1,4,0
392,16,65.02824838315257,2468.2260986167403,Month-to-month,Mailed check,Yes,Yes,No,No,63.75816711138044,0,2,1
393,24,73.11094963375277,1746.2545061645062,Month-to-month,Electronic check,Yes,No,Yes,No,52.90962830436293,0,3,1
394,2,94.57176662047873,857.016857409587,Two year,Bank transfer,No,Yes,Yes,Yes,34.66555831170475,0,2,1
395,32,102.59409191119182,2061.5752641876716,Month-to-month,Mailed check,Yes,No,Yes,No,14.442210105805298,0,5,0
396,24,89.65614021440462,1895.8185378897008,Month-to-month,Electronic check,No,Yes,Yes,No,80.33942306762776,0,4,0
397,12,112.4072988845683,2841.9167255837797,Month-to-month,Credit card,No,No,Yes,Yes,9.044168772906968,0,4,1
398,50,102.0324088147201,3360.9961029103456,Month-to-month,Credit card,Yes,Yes,Yes,Yes,60.96273813564416,0,5,1
399,35,76.18637898095184,4893.794834580733,Month-to-month,Mailed check,No,Yes,Yes,No,59.436917251065616,0,2,1
400,33,87.14060726437368,3669.092311893589,Month-to-month,Electronic check,Yes,No,Yes,No,33.48243385654831,0,1,1
401,33,112.6308276921196,3254.367808970324,Two year,Mailed check,Yes,Yes,No,Yes,13.540855749822489,1,2,1
402,61,81.91680442430584,1741.9529279148785,One year,Credit card,Yes,Yes,Yes,Yes,79.96371273305898,0,4,1
403,51,102.48069479798306,269.0689948417973,Month-to-month,Electronic check,No,Yes,No,Yes,46.192441211732195,0,4,1
404,43,88.8810503589987,1511.8131313879896,One year,Credit card,Yes,No,No,No,72.52728914779526,0,5,0
405,12,75.19363610604665,3865.394712252127,Month-to-month,Mailed check,Yes,No,Yes,No,1.6485802053335497,1,2,1
406,67,44.183819541535314,1105.8325099386284,Month-to-month,Mailed check,No,No,Yes,Yes,7.450316427702319,0,1,0
407,65,62.599751946842815,3589.7221490031607,Month-to-month,Mailed check,Yes,No,No,Yes,17.58476845276199,1,2,1
408,33,116.77428248337156,2940.9212285901376,Month-to-month,Mailed check,Yes,Yes,Yes,No,11.383808388831252,0,4,1
409,40,85.77653832726,942.0986617772779,Two year,Mailed check,Yes,Yes,Yes,Yes,19.170677096173772,0,2,1
410,43,76.43953803389897,1381.9615508299667,Month-to-month,Bank transfer,No,Yes,Yes,Yes,68.64880682561505,0,4,1
411,44,113.29566255282273,2531.8876570837347,Two year,Mailed check,No,No,Yes,Yes,4.699707251218788,1,4,0
412,29,78.65117810374487,2150.0360550284527,Month-to-month,Mailed check,Yes,No,Yes,No,3.7865612107050417,1,3,1
413,13,72.6082518417403,3914.9628529791216,Month-to-month,Credit card,Yes,Yes,No,No,3.1652102483554656,2,1,1
414,12,95.93108551502053,3698.5827484619103,One year,Mailed check,Yes,Yes,No,Yes,69.76491246075312,0,5,0
415,46,91.26656189865444,2915.4150670177837,One year,Electronic check,No,Yes,No,No,53.61354723951893,0,1,1
416,2,39.31600084084327,4129.1460862173335,Month-to-month,Mailed check,Yes,Yes,Yes,Yes,37.02424116688881,0,2,0
417,35,67.13082745741212,2857.0807493531124,Month-to-month,Bank transfer,Yes,Yes,No,No,67.56079081095312,0,3,0
